3100104;82;223.37;219.66;66;0;1
3152006;455;224.92;226.49;365;5;17
3152105;662;190.17;187.64;418;5;29
3152131;85;205.92;199.83;66;0;2
3152170;296;201.49;199.69;223;9;12
3152204;554;199.16;203.65;402;5;18
3152303;116;226.28;230.97;94;0;4
3152402;283;207.93;202.0;217;4;9
3152501;1500;208.72;210.04;1010;24;86
3152600;68;243.91;239.7;60;1;1
3152709;147;203.1;207.43;111;3;0
3152808;360;204.76;207.1;255;7;25
3152907;103;216.57;216.4;81;4;4
3153004;54;205.92;221.59;43;1;1
3153103;100;223.31;232.4;80;0;2
3153202;55;231.65;225.09;45;1;1
3153301;74;221.85;222.79;62;2;2
3153400;272;231.03;232.69;212;3;1
3153509;117;203.17;204.94;86;2;3
3153608;171;192.95;190.88;123;1;4
3153707;54;236.26;227.45;42;1;2
3153806;19;219.49;212.7;12;1;2
3153905;212;212.09;218.01;164;2;4
3154002;303;228.16;226.7;237;1;12
3154101;103;191.42;194.14;71;0;6
3154150;92;229.41;218.87;72;0;3
3154200;155;217.37;227.41;118;0;3
3154309;273;150.93;147.7;131;3;6
3154408;88;207.18;220.78;65;1;4
3154457;99;218.24;227.39;84;3;1
3154507;154;187.37;187.88;98;1;8
3154606;4859;178.47;177.29;3017;53;253
3154705;48;182.7;183.09;31;0;3
3154804;104;190.56;185.63;67;0;5
3154903;138;231.15;218.91;110;1;2
3155009;23;183.44;180.64;16;0;1
3155108;84;195.5;194.46;62;2;2
3155207;81;223.64;227.26;65;2;0
3155306;76;198.78;207.09;51;0;3
3155405;99;208.49;215.77;77;0;3
3155504;185;235.16;238.5;145;2;8
3155603;518;192.05;191.85;377;8;11
3155702;217;213.19;216.97;168;0;5
3155801;145;175.35;172.11;89;1;8
3155900;36;255.17;237.59;30;0;1
3156007;212;204.48;199.51;170;2;3
3156106;52;235.32;234.3;42;1;0
3156205;33;227.32;222.07;28;0;0
3156304;100;203.63;211.46;72;0;4
3156403;32;218.62;221.8;24;1;1
3156452;77;240.75;252.04;66;0;0
3156502;143;173.5;176.66;94;2;11
3156601;157;189.79;187.0;120;1;4
3156700;1628;192.8;191.11;1137;19;57
3156809;239;185.23;187.33;170;7;11
3156908;323;194.45;198.82;231;0;13
3157005;586;214.59;217.52;458;12;13
3157104;103;170.41;164.72;68;1;4
3157203;349;209.6;210.01;246;2;16
3157252;91;248.19;249.31;76;1;4
3157278;38;185.35;173.77;24;1;0
3157302;58;196.54;200.43;43;0;0
3157336;43;201.7;205.17;30;1;2
3157377;80;193.28;204.85;62;0;3
3157401;94;209.77;209.95;75;1;0
3157500;85;220.44;217.15;70;1;3
3157609;56;183.97;181.99;42;0;0
3157658;100;211.36;210.91;82;0;2
3157708;171;213.9;210.34;130;4;8
3157807;3144;173.72;173.97;1860;44;133
3157906;220;212.77;219.52;179;0;4
3158003;197;170.48;170.68;134;0;3
3158102;97;202.54;203.65;78;1;4
3158201;226;208.91;215.82;174;0;6
3158300;137;237.68;237.53;114;0;1
3158409;54;245.55;237.96;48;1;1
3158508;137;203.38;204.38;101;2;3
3158607;39;249.57;259.31;34;0;1
3158706;63;198.16;201.33;50;0;2
3158805;58;229.11;232.17;49;1;0
3158904;22;120.41;132.64;12;0;0
3158953;408;214.13;215.25;309;5;19
3159001;78;210.23;212.85;61;0;2
3159100;76;203.06;205.12;57;1;2
3159209;97;229.32;234.72;78;0;1
3159308;71;202.0;200.71;53;0;0
3159357;94;197.13;191.97;71;0;0
3159407;74;203.9;207.81;53;1;1
3159605;488;210.65;216.72;358;4;20
3159704;74;200.24;205.8;52;0;2
3159803;233;219.03;215.49;179;3;9
3159902;302;220.82;217.17;241;4;14
3160009;40;188.86;182.74;28;0;0
3160108;59;215.92;210.21;47;0;1
3160207;118;167.36;166.29;76;0;0
3160306;175;195.49;203.27;125;0;2
3160405;367;220.32;220.89;280;1;13
3160454;160;200.58;203.99;121;5;4
3160504;44;230.65;230.46;36;0;0
3160603;59;170.32;173.77;43;0;0
3160702;521;187.36;187.61;348;7;20
3160801;104;177.26;176.82;70;0;0
3160900;62;252.28;257.58;54;1;1
3160959;115;229.42;236.75;89;0;6
3161007;266;220.74;222.5;209;3;6
3161056;60;182.56;183.19;42;1;3
3161106;1036;194.52;194.14;727;15;28
3161205;94;238.84;235.19;78;1;1
3161304;83;192.38;201.44;62;0;1
3161403;87;217.78;212.99;65;1;2
3161502;125;262.18;253.79;114;0;3
3161601;101;170.74;175.17;70;4;1
3161700;111;191.0;196.48;75;1;2
3161809;130;190.61;199.62;96;2;5
3161908;177;220.99;224.57;140;0;6
3162005;263;229.57;230.11;203;3;16
3162104;529;203.86;201.56;391;4;8
3162203;100;234.62;243.46;78;1;4
3162252;63;211.34;217.5;54;0;0
3162302;55;207.36;203.15;38;0;1
3162401;401;189.25;183.66;279;1;5
3162450;84;192.06;194.85;64;0;3
3162500;843;216.92;218.21;621;6;33
3162559;162;211.31;213.43;120;0;5
3162575;70;241.11;240.02;58;2;0
3162609;117;218.26;227.66;95;1;2
3162658;69;173.45;179.31;43;0;1
3162708;387;202.48;200.59;271;1;6
3162807;303;198.69;199.75;222;1;8
3162906;268;159.42;160.95;138;1;11
3162922;407;198.46;203.23;284;3;21
3162948;89;228.65;230.48;69;0;4
3162955;327;232.4;228.77;254;4;13
3163003;60;215.94;213.55;49;2;3
3163102;63;229.31;228.14;54;1;2
3163201;65;232.01;243.29;58;0;0
3163300;63;195.39;201.97;48;2;1
3163409;70;203.26;216.96;55;0;1
3163508;128;225.68;226.63;110;1;0
3163607;42;219.07;213.98;30;0;5
3163706;408;229.68;229.1;308;7;29
3163805;72;234.36;247.38;61;0;1
3163904;57;228.08;221.63;45;0;2
3164001;92;198.68;203.51;77;0;1
3164100;93;207.02;204.21;70;1;1
3164209;167;174.41;167.69;113;0;3
3164308;66;221.75;228.57;51;2;4
3164407;69;223.96;223.9;54;0;2
3164431;60;255.56;259.03;52;2;1
3164472;113;207.05;210.54;83;1;4
3164506;229;167.18;171.83;152;0;6
3164605;88;247.36;254.43;81;0;1
3164704;860;218.66;225.62;631;7;29
3164803;15;237.32;235.31;12;0;1
3164902;22;256.8;281.69;19;1;0
3165008;198;222.97;222.56;150;2;2
3165107;105;197.16;211.29;78;2;0
3165206;107;192.38;192.54;73;1;4
3165305;135;217.85;207.63;102;0;2
3165404;95;243.65;247.45;81;1;4
3165503;95;218.8;214.88;81;0;0
3165537;507;191.66;192.22;328;6;40
3165552;300;197.46;198.2;223;2;6
3165560;48;213.04;214.85;36;1;0
3165578;103;210.8;213.01;72;0;2
3165602;49;192.13;187.16;32;0;2
3165701;100;226.05;231.72;77;1;2
3165800;16;208.98;213.98;14;0;0
3165909;92;229.54;232.54;80;0;2
3166006;91;236.98;252.69;77;1;3
3166105;45;211.75;219.65;34;0;2
3166204;130;213.22;217.27;98;2;5
3166303;94;233.0;232.14;77;2;2
3166402;21;222.34;233.31;18;0;0
3166501;94;140.13;142.06;53;1;3
3166600;14;280.48;282.67;14;0;0
3166709;114;188.57;184.33;81;2;3
3166808;185;236.85;234.14;153;3;4
3166907;130;193.21;198.81;88;1;5
3166956;62;217.44;211.28;49;0;3
3167004;28;222.15;225.14;24;0;0
3167103;404;184.38;188.15;277;9;14
3167202;2602;201.02;201.42;1732;47;164
3167301;42;225.1;227.98;29;0;4
3167400;98;209.06;208.38;74;1;3
3167509;36;192.51;192.39;26;0;1
3167608;288;134.45;136.14;143;2;9
3167707;65;180.63;187.07;41;0;3
3167806;60;222.7;222.71;49;1;1
3167905;55;204.69;211.39;41;0;3
3168002;455;231.38;229.39;366;4;19
3168051;48;245.51;247.32;41;1;1
3168101;70;244.17;246.47;59;0;2
3168200;32;205.65;208.58;22;0;2
3168309;65;214.49;215.7;47;0;1
3168408;209;214.45;216.86;163;0;7
3168507;166;195.81;198.65;115;5;4
3168606;1969;206.16;204.65;1374;35;102
3168705;1012;212.27;212.16;695;10;69
3168804;69;171.41;173.15;44;1;3
3168903;77;227.93;243.13;62;0;3
3169000;195;200.6;194.57;131;1;13
3169059;69;245.63;261.26;58;0;3
3169109;76;211.65;216.39;57;2;1
3169208;95;171.23;172.25;64;2;1
3169307;974;204.46;201.56;673;8;38
3169356;416;228.81;228.03;299;5;37
3169406;822;198.42;197.34;562;7;43
3169505;109;200.73;207.27;84;2;1
3169604;294;204.56;204.78;207;1;13
3169703;328;226.44;233.01;254;1;7
3169802;77;224.56;228.96;58;1;3
3169901;1093;202.27;207.16;773;8;55
3170008;258;182.97;184.08;185;2;10
3170057;186;204.51;205.6;136;3;4
3170107;3229;207.47;206.55;2223;32;194
3170206;6721;206.18;205.78;4526;65;369
3170305;54;229.91;214.78;44;0;2
3170404;1179;198.92;199.19;852;13;48
3170438;76;131.98;132.53;41;0;1
3170479;70;198.83;195.86;54;1;1
3170503;95;191.69;188.51;67;1;1
3170529;198;191.5;193.73;145;1;5
3170578;113;191.03;194.0;78;1;0
3170602;19;191.18;198.1;14;0;0
3170651;79;219.42;225.05;68;1;2
3170701;1289;218.37;218.58;908;24;78
3170750;119;203.29;214.05;92;2;4
3170800;453;201.59;202.38;327;4;17
3170909;428;192.07;195.49;323;6;6
3171006;296;206.72;205.94;206;4;11
3171030;247;163.08;163.28;160;7;5
3171071;102;240.12;249.19;90;1;0
3171105;50;195.64;192.92;38;0;0
3171154;74;214.51;219.13;61;1;3
3171204;1693;206.26;206.05;1143;21;99
3171303;674;214.71;215.74;482;5;40
3171402;41;251.34;252.82;36;0;2
3171501;52;193.92;192.48;37;0;1
3171600;206;169.66;173.57;129;2;4
3171709;101;250.27;243.92;86;1;3
3171808;154;214.09;219.14;122;1;6
3171907;87;196.76;201.57;62;0;2
3172004;464;214.98;218.21;333;2;26
3172103;67;213.91;201.51;53;0;1
3172202;47;226.78;238.41;39;0;2
6307718;36;252.24;257.3;0;27;2
6307729;14;140.1;138.81;8;0;0
6307733;13;229.07;235.16;1;7;2
6307740;17;262.78;264.39;0;13;1
6307741;36;297.08;310.01;2;28;3
6307759;25;0.0;0.0;0;0;0
6307769;425;250.13;266.7;3;312;14
6307772;13;165.31;162.49;8;0;0
6307775;64;291.69;307.25;0;48;7
6307786;12;204.47;184.72;9;0;0
6307798;14;165.64;193.64;9;0;0
6307812;31;267.01;280.17;0;25;0
6307844;17;118.41;108.62;9;0;0
6307881;26;85.08;89.68;7;0;1
6307894;23;196.08;189.74;4;3;8
6307905;12;194.1;189.77;8;0;0
6307906;14;161.16;162.2;8;0;0
6307908;36;255.38;270.72;4;18;8
6307947;14;133.62;132.31;7;0;0
6307950;24;281.18;295.55;0;20;2
6307962;13;191.6;185.29;0;8;0
6307974;14;173.15;167.94;9;0;0
6307992;173;110.81;109.48;73;0;3
6307994;13;165.35;172.5;8;0;0
6308037;12;179.81;170.78;7;0;1
6308045;34;279.11;294.4;2;23;8
6308055;33;0.0;0.0;0;0;0
6308068;91;105.29;103.53;40;1;1
6308077;14;168.71;167.19;9;0;0
6308079;24;173.62;169.74;17;0;1
6308086;39;245.58;253.48;1;26;4
6308090;16;285.63;302.34;0;14;0
6308095;12;137.12;153.03;8;0;0
6308123;66;275.43;288.62;0;50;7
6308135;12;163.23;164.63;7;0;1
6308153;33;0.0;0.0;0;0;0
6308172;163;98.32;95.86;58;2;0
6308177;13;166.94;157.45;9;0;0
6308178;60;0.0;0.0;0;0;0
6308185;12;149.75;155.47;8;0;0
6308203;38;272.9;284.62;0;27;1
6308211;15;145.52;136.51;9;0;0
6308237;12;178.66;172.17;9;0;0
6308243;26;76.01;68.19;7;0;1
6308251;12;116.8;124.38;6;1;0
6308264;183;0.0;0.0;0;0;0
6308302;23;229.87;245.34;1;11;7
6308305;17;164.16;171.46;0;6;1
6308308;46;273.17;300.66;0;40;0
6308317;30;303.6;318.36;1;24;2
6308324;13;116.85;120.65;5;0;0
6308372;13;179.15;191.12;9;0;0
6308378;34;289.81;298.09;3;24;4
6308389;97;79.6;76.92;32;1;0
6308397;93;113.78;116.06;39;0;3
6308406;45;0.0;0.0;0;0;0
6308422;63;133.93;130.55;32;1;1
6308426;34;298.73;322.27;0;25;4
6308432;15;179.33;172.81;9;0;0
6308444;12;179.71;189.06;9;0;0
6308451;24;221.55;238.08;0;16;1
6308493;33;243.33;267.91;0;19;4
6308497;13;90.87;92.21;5;0;0
6308501;21;237.29;253.25;1;13;2
6308509;40;282.02;291.3;0;30;4
6308512;19;279.13;278.89;0;16;1
6308515;12;188.49;173.59;9;0;0
6308518;19;266.76;272.15;1;13;1
6308526;20;0.0;0.0;0;0;0
6308527;68;0.0;0.0;0;0;0
6308532;17;114.23;104.92;8;0;0
6308547;28;305.91;334.34;0;24;2
3200102;255;222.08;228.93;195;3;4
3200136;157;210.58;218.32;121;3;4
3200169;149;215.41;213.78;119;1;4
3200201;383;179.55;177.49;250;3;19
3200300;106;205.4;214.61;76;0;5
3200359;141;204.47;206.36;100;1;1
3200409;337;219.5;219.36;248;4;9
3200508;61;215.68;209.78;45;2;4
3200607;1133;218.92;220.61;855;10;35
3200706;135;174.23;178.23;87;0;4
3200805;300;184.06;184.84;196;3;13
3200904;363;196.57;198.94;257;4;11
3201001;173;212.06;212.58;134;2;2
3201100;38;150.89;155.14;21;0;3
3201159;193;213.37;215.33;146;0;4
3201209;1982;202.63;205.87;1399;18;86
3201308;4241;182.49;182.38;2696;72;234
3201407;377;211.98;228.23;287;4;7
3201506;1259;215.57;217.5;935;7;47
3201605;396;209.98;213.58;315;2;9
3201704;147;208.05;213.16;104;3;1
3201803;67;205.72;206.83;54;0;0
3201902;399;241.9;256.1;306;11;23
3202009;107;195.83;195.16;81;0;1
3202108;324;223.61;222.19;257;1;6
3202207;191;206.44;211.37;151;1;3
3202256;132;220.18;225.76;104;0;1
3202306;313;202.83;203.77;228;4;14
3202405;1395;198.23;201.55;930;24;79
3202454;238;216.37;221.81;171;2;7
3202504;112;198.12;201.87;74;2;9
3202553;111;183.88;189.82;76;1;3
3202603;210;214.21;222.09;160;1;5
3202652;93;213.11;213.73;72;1;1
3202702;158;239.63;242.61;129;0;4
3202801;403;188.65;193.88;260;5;18
3202900;113;215.74;227.61;89;0;2
3203007;250;225.18;228.28;177;2;25
3203056;347;208.49;211.36;264;4;7
3203106;144;199.91;203.21;103;1;6
3203130;96;224.07;223.82;72;2;2
3203163;143;235.66;240.48;116;1;1
3203205;2055;200.15;200.57;1431;18;74
3203304;157;226.99;224.18;126;3;2
3203320;392;200.79;201.14;247;7;22
3203346;191;242.6;247.56;147;3;8
3203353;131;229.21;232.2;104;2;3
3203403;261;203.3;206.52;196;2;10
3203502;253;212.13;213.18;194;0;7
3203601;70;191.99;187.61;50;0;0
3203700;137;216.08;222.87;102;1;5
3203809;156;189.53;195.18;113;3;7
3203908;550;210.36;214.1;413;3;9
3204005;190;212.21;221.44;150;0;7
3204054;283;212.43;213.36;226;1;3
3204104;259;206.22;206.78;192;1;6
3204203;269;196.56;196.46;170;4;16
3204252;75;213.79;216.41;62;0;1
3204302;146;201.42;207.96;108;2;7
3204351;179;173.27;178.58;112;1;4
3204401;138;207.17;206.7;100;0;3
3204500;104;219.97;219.65;82;2;1
3204559;472;215.25;220.92;349;3;12
3204609;229;235.3;241.13;180;1;8
3204658;96;204.61;209.53;72;1;4
3204708;321;216.32;213.11;243;1;13
3204807;138;215.47;211.04;112;1;3
3204906;1402;204.83;208.41;995;9;55
3204955;119;215.29;215.34;88;1;2
3205002;4804;186.01;186.4;3121;108;276
3205010;316;205.12;204.25;241;1;8
3205036;214;230.03;232.07;167;0;7
3205069;275;243.31;254.01;227;2;7
3205101;880;180.9;179.24;549;16;33
3205150;132;235.89;239.22;111;0;0
3205176;164;217.32;226.62;121;2;8
3205200;3366;192.08;191.94;1996;86;288
3205309;2795;180.37;183.43;1779;43;154
6308560;16;285.21;298.23;1;12;1
6308561;21;208.58;218.88;15;1;2
6308565;25;274.2;292.76;0;20;3
6308572;154;271.75;286.67;4;118;9
6308573;91;234.28;234.33;7;55;9
6308574;25;0.0;0.0;0;0;0
6308575;58;265.57;270.91;2;37;12
6308576;12;185.51;173.45;9;0;0
6308594;14;118.92;119.69;6;0;0
6308599;42;254.64;273.76;0;29;6
6308610;85;103.86;102.59;31;0;3
6308612;12;191.22;187.37;9;0;0
6308626;208;263.65;269.68;5;143;27
6308633;373;171.27;180.37;2;192;15
6308634;265;259.27;282.22;2;197;11
3300100;1879;175.29;172.39;1092;40;152
3300159;101;177.67;178.09;56;0;9
3300209;1276;191.0;186.44;779;29;105
3300225;116;197.04;190.3;80;2;3
3300233;529;204.68;201.97;341;16;35
3300258;179;165.13;171.54;80;3;30
3300308;764;218.54;213.09;560;11;43
3300407;1554;200.41;199.06;1047;16;64
3300456;3990;175.7;172.01;1973;240;591
3300506;263;228.92;229.01;193;4;16
3300605;459;203.83;207.24;316;8;25
3300704;2172;178.05;175.89;1266;48;138
3300803;671;192.21;188.1;435;10;46
3300902;146;211.15;215.52;110;1;14
3300936;153;191.98;191.41;105;5;7
3300951;56;265.38;271.96;47;1;2
3301009;4356;176.23;176.73;2325;199;491
3301108;201;207.0;208.85;142;0;12
3301157;149;222.32;221.46;103;2;11
3301207;189;235.15;230.07;136;1;21
3301306;366;190.33;189.68;237;5;28
3301405;252;202.6;197.49;174;3;21
3301504;201;220.52;212.34;142;5;15
3301603;136;228.19;223.2;100;1;10
3301702;8569;176.53;174.6;4165;511;1253
3301801;142;211.23;202.08;105;2;8
3301850;476;183.27;183.82;278;14;31
3301876;252;188.95;185.02;111;7;26
3301900;2360;179.26;177.91;1287;86;278
3302007;1569;165.94;161.75;852;33;108
3302056;147;245.51;255.23;108;6;10
3302106;280;234.37;233.64;193;7;21
3302205;969;234.01;235.72;703;34;76
3302254;283;209.67;205.2;190;9;20
3302270;1114;184.58;178.04;674;28;89
3302304;112;186.76;186.64;71;0;9
3302403;2014;209.26;206.75;1299;48;161
3302452;88;216.8;214.61;57;4;11
3302502;2651;179.98;177.93;1517;82;282
3302601;450;203.4;198.04;284;10;36
3302700;1423;200.49;200.48;827;61;184
3302809;186;187.2;186.15;108;3;17
3302858;1335;165.23;162.89;542;76;192
3302908;286;182.28;183.14;163;4;21
3303005;333;156.8;156.52;179;2;10
3303104;175;201.77;199.2;119;2;12
3303203;1679;176.69;172.78;737;106;327
3303302;3479;162.55;159.11;1545;145;394
3303401;1603;213.46;214.02;1013;56;149
3303500;7786;183.49;179.81;3782;525;1162
3303609;510;180.12;176.76;287;15;32
3303708;467;187.78;185.76;299;5;23
3303807;432;203.24;198.57;274;8;39
3303856;416;212.61;209.1;274;10;26
3303906;2537;204.11;201.72;1736;31;150
3303955;180;206.08;204.67;124;6;13
3304003;381;195.81;196.9;236;9;20
3304102;247;189.67;188.8;168;0;6
3304110;199;200.14;198.78;135;1;10
3304128;145;197.6;201.44;101;2;4
3304144;1718;187.66;184.27;871;103;247
3304151;281;210.23;206.24;201;2;11
3304201;1182;203.11;204.35;783;23;95
3304300;549;189.36;189.9;374;13;23
3304409;200;213.94;210.98;147;0;7
3304508;171;142.06;137.25;85;0;2
3304524;1730;209.96;207.58;1047;46;177
3304557;46016;215.87;216.36;30264;1511;4615
3304607;76;226.17;216.25;59;0;3
3304706;487;213.79;214.24;355;2;28
3304755;473;178.2;186.49;325;4;19
3304805;370;206.18;209.91;238;9;38
3304904;6518;176.98;173.21;2957;448;1063
3305000;439;213.42;211.07;281;14;52
3305109;3933;178.05;174.32;1737;296;642
3305133;82;217.23;209.66;60;2;4
3305208;1043;186.5;185.86;617;28;77
3305307;74;216.25;216.31;60;2;0
3305406;215;180.76;177.16;136;1;13
3305505;1010;181.52;174.44;553;27;90
3305554;947;177.1;174.47;519;20;76
3305604;240;189.09;185.0;162;0;16
3305703;176;243.43;245.36;145;0;6
3305752;310;179.35;176.35;184;5;24
3305802;480;173.59;174.44;289;2;8
3305901;100;198.83;201.93;71;2;5
3306008;842;178.42;175.06;496;9;55
3306107;836;211.55;213.31;601;3;40
3306156;155;224.85;228.28;100;5;30
3306206;459;185.52;184.53;270;12;29
3306305;2918;194.84;194.93;1850;48;165
6308643;40;55.3;55.79;0;5;4
6308646;65;256.39;256.12;3;48;4
6308651;24;253.6;257.41;1;20;0
6308659;73;70.84;70.04;1;15;2
6308664;35;277.83;271.72;1;27;5
6308666;40;297.4;312.55;0;31;2
6308671;19;283.77;283.0;1;15;0
6308675;28;242.53;233.22;1;19;3
6308677;38;231.02;216.01;1;28;0
6308678;14;157.99;149.45;9;0;0
6308681;103;120.68;117.39;1;42;7
6308682;75;56.46;60.86;0;14;1
6308683;13;183.88;195.45;0;7;2
6308684;36;251.93;240.67;1;25;3
6308687;15;230.59;222.31;0;10;1
6308689;61;251.37;257.43;2;42;4
6308697;39;298.53;314.99;0;33;3
6308702;1033;114.47;115.47;157;208;42
6308707;53;162.91;160.86;0;31;1
6308709;41;204.15;205.07;1;27;2
6308711;203;34.28;32.36;26;1;0
6308717;17;122.9;127.25;8;0;1
6308720;1566;120.4;121.44;627;21;33
6308723;28;0.0;0.0;0;0;0
3500105;277;209.46;209.79;201;4;15
3500204;41;225.13;215.2;31;0;2
3500303;443;196.88;192.7;326;1;7
3500402;68;154.99;154.93;37;1;0
3500501;196;225.72;227.99;141;2;13
3500550;102;212.4;221.12;70;0;4
3500600;50;169.8;169.88;23;1;3
3500709;397;185.8;183.86;265;5;16
3500758;98;194.33;201.59;67;1;8
3500808;55;211.01;220.22;42;2;2
3500907;61;186.52;190.95;44;0;1
3501004;192;197.73;203.6;139;1;13
3501103;37;227.62;223.57;24;1;2
3501152;249;224.31;224.85;195;1;5
3501202;39;212.15;224.6;27;1;3
3501301;291;191.88;193.55;202;6;11
3501400;45;175.75;162.96;29;0;2
3501509;48;226.94;222.32;42;1;0
3501608;1902;210.52;211.48;1352;17;77
3501707;339;186.42;185.67;231;3;5
3501806;71;226.32;231.08;56;0;2
3501905;506;202.56;199.98;321;8;29
3502002;56;151.54;150.09;31;0;2
3502101;470;180.42;177.58;292;7;13
3502200;315;237.51;238.01;260;0;2
3502309;91;168.24;175.62;64;0;1
3502408;60;224.32;237.05;50;0;2
3502507;475;233.66;237.97;382;5;13
3502606;58;240.57;235.96;43;1;4
3502705;417;192.4;187.11;267;7;11
3502754;274;195.22;194.48;195;1;11
3502804;1848;204.67;202.71;1265;28;117
3502903;387;206.15;207.4;273;3;22
3503000;84;207.36;203.37;60;1;3
3503109;107;200.9;194.75;84;0;0
3503158;39;161.64;174.91;27;0;0
3503208;2155;193.82;190.19;1422;34;96
3503307;1316;210.08;210.09;972;12;39
3503356;22;222.6;231.6;19;0;0
3503406;96;244.19;247.5;83;2;1
3503505;93;206.05;203.45;72;0;2
3503604;170;201.5;201.42;119;2;3
3503703;114;219.42;213.49;81;4;5
3503802;512;186.7;188.16;320;7;28
3503901;1287;211.23;206.19;937;17;63
3503950;16;268.07;294.31;15;0;1
3504008;964;202.91;201.98;653;12;47
3504107;2000;207.82;204.19;1364;41;84
3504206;159;214.15;216.77;120;2;6
3504305;61;185.79;180.57;41;1;2
3504404;110;186.89;186.96;67;2;8
3504503;1033;195.7;193.93;704;10;35
3504602;204;204.17;212.92;138;2;12
3504701;16;201.08;204.42;12;0;0
3504800;91;204.24;202.39;63;3;6
3504909;134;172.94;177.8;95;2;2
3505005;64;187.91;193.47;44;0;2
3505104;100;163.43;166.12;61;1;3
3505203;383;224.03;227.7;297;3;9
3505302;370;214.58;211.82;274;6;23
3505351;103;190.9;184.7;72;1;0
3505401;155;160.34;159.57;90;2;7
3505500;913;204.94;206.25;619;19;63
3505609;455;211.82;210.88;348;3;8
3505708;5294;231.04;229.78;3942;85;220
3505807;280;204.67;205.22;206;2;2
3505906;587;221.45;219.58;442;9;31
3506003;2905;174.5;172.11;1726;51;177
3506102;732;206.78;208.31;533;7;37
3506201;19;224.1;217.32;15;0;0
3506300;123;213.21;212.47;90;1;3
3506359;870;183.13;180.05;563;10;33
3506409;94;225.19;218.36;66;1;6
3506508;1266;228.46;228.39;953;19;39
3506607;433;191.14;189.34;293;7;17
3506706;189;174.52;173.8;125;1;8
3506805;149;219.13;220.02;111;2;4
